tool	parameters	description	errors_05	errors_10	errors_15	errors_20	total_errors
NextPolish	-min_map_quality 30 -max_ins_fold_sgs 12 -max_clip_ratio_sgs 0.0 -trim_len_edge 9 -ext_len_edge 0 -indel_balance_factor_sgs 0.78 -min_count_ratio_skip 0.92 -max_len_kmer 70 -min_len_inter_kmer 10 -max_count_kmer 49	random	920	79	18	3	1020
NextPolish	-min_map_quality 47 -max_ins_fold_sgs 7 -max_clip_ratio_sgs 0.17 -trim_len_edge 0 -ext_len_edge 8 -indel_balance_factor_sgs 0.09 -min_count_ratio_skip 0.6 -max_len_kmer 47 -min_len_inter_kmer 12 -max_count_kmer 82	mutated	563	23	10	0	596
NextPolish	-min_map_quality 50 -max_ins_fold_sgs 12 -max_clip_ratio_sgs 0.91 -trim_len_edge 0 -ext_len_edge 3 -indel_balance_factor_sgs 0.17 -min_count_ratio_skip 0.78 -max_len_kmer 88 -min_len_inter_kmer 5 -max_count_kmer 90	random	862	62	16	0	940
NextPolish	-min_map_quality 47 -max_ins_fold_sgs 9 -max_clip_ratio_sgs 0.17 -trim_len_edge 0 -ext_len_edge 8 -indel_balance_factor_sgs 0.09 -min_count_ratio_skip 0.6 -max_len_kmer 47 -min_len_inter_kmer 12 -max_count_kmer 82	mutated	563	23	10	0	596
NextPolish	-min_map_quality 9 -max_ins_fold_sgs 5 -max_clip_ratio_sgs 0.81 -trim_len_edge 16 -ext_len_edge 0 -indel_balance_factor_sgs 0.22 -min_count_ratio_skip 0.86 -max_len_kmer 62 -min_len_inter_kmer 6 -max_count_kmer 41	random	924	85	18	3	1030
NextPolish	-min_map_quality 47 -max_ins_fold_sgs 9 -max_clip_ratio_sgs 0.17 -trim_len_edge 0 -ext_len_edge 7 -indel_balance_factor_sgs 0.09 -min_count_ratio_skip 0.6 -max_len_kmer 47 -min_len_inter_kmer 12 -max_count_kmer 82	mutated	563	23	10	0	596
NextPolish	-min_map_quality 60 -max_ins_fold_sgs 3 -max_clip_ratio_sgs 0.08 -trim_len_edge 11 -ext_len_edge 0 -indel_balance_factor_sgs 0.69 -min_count_ratio_skip 0.44 -max_len_kmer 33 -min_len_inter_kmer 10 -max_count_kmer 51	random	864	70	25	0	959
NextPolish	-min_map_quality 42 -max_ins_fold_sgs 3 -max_clip_ratio_sgs 0.44 -trim_len_edge 22 -ext_len_edge 20 -indel_balance_factor_sgs 0.45 -min_count_ratio_skip 0.76 -max_len_kmer 26 -min_len_inter_kmer 5 -max_count_kmer 44	random	884	82	22	4	992
NextPolish	-min_map_quality 47 -max_ins_fold_sgs 9 -max_clip_ratio_sgs 0.17 -trim_len_edge 0 -ext_len_edge 7 -indel_balance_factor_sgs 0.09 -min_count_ratio_skip 0.6 -max_len_kmer 47 -min_len_inter_kmer 12 -max_count_kmer 78	mutated	563	23	10	0	596
NextPolish	-min_map_quality 6 -max_ins_fold_sgs 2 -max_clip_ratio_sgs 0.32 -trim_len_edge 17 -ext_len_edge 12 -indel_balance_factor_sgs 0.6 -min_count_ratio_skip 0.95 -max_len_kmer 14 -min_len_inter_kmer 5 -max_count_kmer 29	random	923	86	18	5	1032
NextPolish	-min_map_quality 47 -max_ins_fold_sgs 9 -max_clip_ratio_sgs 0.17 -trim_len_edge 0 -ext_len_edge 7 -indel_balance_factor_sgs 0.09 -min_count_ratio_skip 0.6 -max_len_kmer 47 -min_len_inter_kmer 14 -max_count_kmer 78	mutated	563	23	10	0	596
NextPolish	-min_map_quality 40 -max_ins_fold_sgs 15 -max_clip_ratio_sgs 0.01 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.16 -min_count_ratio_skip 0.59 -max_len_kmer 14 -min_len_inter_kmer 9 -max_count_kmer 98	random	563	23	10	0	596
NextPolish	-min_map_quality 42 -max_ins_fold_sgs 15 -max_clip_ratio_sgs 0.01 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.16 -min_count_ratio_skip 0.59 -max_len_kmer 20 -min_len_inter_kmer 9 -max_count_kmer 98	mutated	563	23	10	0	596
NextPolish	-min_map_quality 43 -max_ins_fold_sgs 3 -max_clip_ratio_sgs 0.29 -trim_len_edge 0 -ext_len_edge 9 -indel_balance_factor_sgs 0.91 -min_count_ratio_skip 0.74 -max_len_kmer 76 -min_len_inter_kmer 8 -max_count_kmer 59	random	778	47	13	0	838
NextPolish	-min_map_quality 42 -max_ins_fold_sgs 15 -max_clip_ratio_sgs 0.0 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.16 -min_count_ratio_skip 0.59 -max_len_kmer 20 -min_len_inter_kmer 9 -max_count_kmer 98	mutated	563	23	10	0	596
NextPolish	-min_map_quality 29 -max_ins_fold_sgs 6 -max_clip_ratio_sgs 0.82 -trim_len_edge 25 -ext_len_edge 0 -indel_balance_factor_sgs 0.03 -min_count_ratio_skip 0.99 -max_len_kmer 66 -min_len_inter_kmer 3 -max_count_kmer 63	random	902	82	21	4	1009
NextPolish	-min_map_quality 14 -max_ins_fold_sgs 5 -max_clip_ratio_sgs 0.01 -trim_len_edge 1 -ext_len_edge 21 -indel_balance_factor_sgs 0.29 -min_count_ratio_skip 0.98 -max_len_kmer 54 -min_len_inter_kmer 9 -max_count_kmer 41	random	946	89	21	4	1060
NextPolish	-min_map_quality 42 -max_ins_fold_sgs 15 -max_clip_ratio_sgs 0.0 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.16 -min_count_ratio_skip 0.59 -max_len_kmer 19 -min_len_inter_kmer 9 -max_count_kmer 98	mutated	563	23	10	0	596
NextPolish	-min_map_quality 60 -max_ins_fold_sgs 4 -max_clip_ratio_sgs 0.03 -trim_len_edge 0 -ext_len_edge 11 -indel_balance_factor_sgs 0.36 -min_count_ratio_skip 0.81 -max_len_kmer 84 -min_len_inter_kmer 7 -max_count_kmer 87	random	909	72	17	0	998
NextPolish	-min_map_quality 7 -max_ins_fold_sgs 2 -max_clip_ratio_sgs 0.12 -trim_len_edge 0 -ext_len_edge 14 -indel_balance_factor_sgs 0.6 -min_count_ratio_skip 0.34 -max_len_kmer 36 -min_len_inter_kmer 6 -max_count_kmer 60	random	569	24	8	0	601
NextPolish	-min_map_quality 42 -max_ins_fold_sgs 15 -max_clip_ratio_sgs 0.0 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.21 -min_count_ratio_skip 0.59 -max_len_kmer 19 -min_len_inter_kmer 9 -max_count_kmer 98	mutated	563	23	10	0	596
NextPolish	-min_map_quality 35 -max_ins_fold_sgs 7 -max_clip_ratio_sgs 0.0 -trim_len_edge 0 -ext_len_edge 7 -indel_balance_factor_sgs 0.7 -min_count_ratio_skip 0.89 -max_len_kmer 98 -min_len_inter_kmer 1 -max_count_kmer 68	random	957	86	22	3	1068
NextPolish	-min_map_quality 42 -max_ins_fold_sgs 15 -max_clip_ratio_sgs 0.0 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.14 -min_count_ratio_skip 0.59 -max_len_kmer 19 -min_len_inter_kmer 9 -max_count_kmer 98	mutated	563	23	10	0	596
NextPolish	-min_map_quality 28 -max_ins_fold_sgs 14 -max_clip_ratio_sgs 0.0 -trim_len_edge 26 -ext_len_edge 0 -indel_balance_factor_sgs 0.83 -min_count_ratio_skip 0.46 -max_len_kmer 55 -min_len_inter_kmer 7 -max_count_kmer 4	random	1438	294	91	29	1852
NextPolish	-min_map_quality 42 -max_ins_fold_sgs 15 -max_clip_ratio_sgs 0.0 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.14 -min_count_ratio_skip 0.59 -max_len_kmer 19 -min_len_inter_kmer 9 -max_count_kmer 96	mutated	563	23	10	0	596
NextPolish	-min_map_quality 18 -max_ins_fold_sgs 10 -max_clip_ratio_sgs 0.54 -trim_len_edge 26 -ext_len_edge 0 -indel_balance_factor_sgs 0.1 -min_count_ratio_skip 0.1 -max_len_kmer 41 -min_len_inter_kmer 1 -max_count_kmer 47	random	1516	343	102	34	1995
NextPolish	-min_map_quality 27 -max_ins_fold_sgs 1 -max_clip_ratio_sgs 0.04 -trim_len_edge 2 -ext_len_edge 7 -indel_balance_factor_sgs 0.81 -min_count_ratio_skip 0.44 -max_len_kmer 55 -min_len_inter_kmer 2 -max_count_kmer 57	random	603	25	11	0	639
NextPolish	-min_map_quality 42 -max_ins_fold_sgs 13 -max_clip_ratio_sgs 0.0 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.14 -min_count_ratio_skip 0.63 -max_len_kmer 19 -min_len_inter_kmer 9 -max_count_kmer 96	mutated	575	25	11	0	611
NextPolish	-min_map_quality 17 -max_ins_fold_sgs 3 -max_clip_ratio_sgs 0.01 -trim_len_edge 0 -ext_len_edge 7 -indel_balance_factor_sgs 0.64 -min_count_ratio_skip 0.97 -max_len_kmer 30 -min_len_inter_kmer 8 -max_count_kmer 85	random	957	91	22	4	1074
NextPolish	-min_map_quality 42 -max_ins_fold_sgs 15 -max_clip_ratio_sgs 0.0 -trim_len_edge 1 -ext_len_edge 0 -indel_balance_factor_sgs 0.14 -min_count_ratio_skip 0.59 -max_len_kmer 19 -min_len_inter_kmer 9 -max_count_kmer 90	mutated	583	22	12	0	617
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 11 -max_clip_ratio_sgs 0.21 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.28 -min_count_ratio_skip 0.53 -max_len_kmer 58 -min_len_inter_kmer 2 -max_count_kmer 79	random	563	23	10	0	596
NextPolish	-min_map_quality 35 -max_ins_fold_sgs 4 -max_clip_ratio_sgs 0.04 -trim_len_edge 14 -ext_len_edge 0 -indel_balance_factor_sgs 0.59 -min_count_ratio_skip 0.93 -max_len_kmer 36 -min_len_inter_kmer 7 -max_count_kmer 82	random	903	87	20	3	1013
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 11 -max_clip_ratio_sgs 0.19 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.28 -min_count_ratio_skip 0.53 -max_len_kmer 58 -min_len_inter_kmer 2 -max_count_kmer 79	mutated	563	23	10	0	596
NextPolish	-min_map_quality 30 -max_ins_fold_sgs 8 -max_clip_ratio_sgs 0.25 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.42 -min_count_ratio_skip 0.82 -max_len_kmer 65 -min_len_inter_kmer 4 -max_count_kmer 13	random	909	72	17	0	998
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 11 -max_clip_ratio_sgs 0.19 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.28 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 2 -max_count_kmer 79	mutated	563	23	10	0	596
NextPolish	-min_map_quality 56 -max_ins_fold_sgs 11 -max_clip_ratio_sgs 0.64 -trim_len_edge 2 -ext_len_edge 0 -indel_balance_factor_sgs 1.0 -min_count_ratio_skip 0.99 -max_len_kmer 32 -min_len_inter_kmer 2 -max_count_kmer 79	random	945	89	21	4	1059
NextPolish	-min_map_quality 59 -max_ins_fold_sgs 10 -max_clip_ratio_sgs 0.94 -trim_len_edge 2 -ext_len_edge 22 -indel_balance_factor_sgs 0.64 -min_count_ratio_skip 0.67 -max_len_kmer 15 -min_len_inter_kmer 7 -max_count_kmer 34	random	814	53	15	0	882
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 11 -max_clip_ratio_sgs 0.19 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.28 -min_count_ratio_skip 0.63 -max_len_kmer 68 -min_len_inter_kmer 2 -max_count_kmer 79	mutated	575	25	11	0	611
NextPolish	-min_map_quality 49 -max_ins_fold_sgs 10 -max_clip_ratio_sgs 0.01 -trim_len_edge 12 -ext_len_edge 19 -indel_balance_factor_sgs 0.49 -min_count_ratio_skip 1.0 -max_len_kmer 95 -min_len_inter_kmer 5 -max_count_kmer 7	random	904	82	20	3	1009
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 11 -max_clip_ratio_sgs 0.21 -trim_len_edge 0 -ext_len_edge 1 -indel_balance_factor_sgs 0.33 -min_count_ratio_skip 0.45 -max_len_kmer 68 -min_len_inter_kmer 2 -max_count_kmer 79	mutated	567	24	8	0	599
NextPolish	-min_map_quality 8 -max_ins_fold_sgs 1 -max_clip_ratio_sgs 0.23 -trim_len_edge 2 -ext_len_edge 1 -indel_balance_factor_sgs 0.07 -min_count_ratio_skip 0.48 -max_len_kmer 64 -min_len_inter_kmer 5 -max_count_kmer 99	random	603	25	11	0	639
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 11 -max_clip_ratio_sgs 0.19 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.23 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 2 -max_count_kmer 79	mutated	563	23	10	0	596
NextPolish	-min_map_quality 44 -max_ins_fold_sgs 2 -max_clip_ratio_sgs 0.11 -trim_len_edge 20 -ext_len_edge 18 -indel_balance_factor_sgs 0.31 -min_count_ratio_skip 0.84 -max_len_kmer 63 -min_len_inter_kmer 6 -max_count_kmer 75	random	900	79	22	4	1005
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 11 -max_clip_ratio_sgs 0.19 -trim_len_edge 0 -ext_len_edge 0 -indel_balance_factor_sgs 0.23 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 2 -max_count_kmer 76	mutated	563	23	10	0	596
NextPolish	-min_map_quality 1 -max_ins_fold_sgs 3 -max_clip_ratio_sgs 0.63 -trim_len_edge 8 -ext_len_edge 23 -indel_balance_factor_sgs 0.27 -min_count_ratio_skip 0.85 -max_len_kmer 56 -min_len_inter_kmer 8 -max_count_kmer 74	random	913	80	19	3	1015
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 11 -max_clip_ratio_sgs 0.19 -trim_len_edge 0 -ext_len_edge 1 -indel_balance_factor_sgs 0.23 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 2 -max_count_kmer 76	mutated	563	23	10	0	596
NextPolish	-min_map_quality 29 -max_ins_fold_sgs 14 -max_clip_ratio_sgs 0.0 -trim_len_edge 14 -ext_len_edge 5 -indel_balance_factor_sgs 0.43 -min_count_ratio_skip 0.69 -max_len_kmer 78 -min_len_inter_kmer 7 -max_count_kmer 70	random	854	73	19	0	946
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 11 -max_clip_ratio_sgs 0.19 -trim_len_edge 0 -ext_len_edge 1 -indel_balance_factor_sgs 0.23 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 3 -max_count_kmer 76	mutated	563	23	10	0	596
NextPolish	-min_map_quality 56 -max_ins_fold_sgs 5 -max_clip_ratio_sgs 0.86 -trim_len_edge 0 -ext_len_edge 13 -indel_balance_factor_sgs 0.52 -min_count_ratio_skip 0.8 -max_len_kmer 70 -min_len_inter_kmer 5 -max_count_kmer 10	random	862	62	16	0	940
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 10 -max_clip_ratio_sgs 0.2 -trim_len_edge 0 -ext_len_edge 1 -indel_balance_factor_sgs 0.23 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 3 -max_count_kmer 76	mutated	563	23	10	0	596
NextPolish	-min_map_quality 9 -max_ins_fold_sgs 4 -max_clip_ratio_sgs 0.21 -trim_len_edge 20 -ext_len_edge 2 -indel_balance_factor_sgs 0.84 -min_count_ratio_skip 0.21 -max_len_kmer 21 -min_len_inter_kmer 9 -max_count_kmer 92	random	1265	209	60	16	1550
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 12 -max_clip_ratio_sgs 0.2 -trim_len_edge 0 -ext_len_edge 1 -indel_balance_factor_sgs 0.23 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 5 -max_count_kmer 76	mutated	563	23	10	0	596
NextPolish	-min_map_quality 23 -max_ins_fold_sgs 3 -max_clip_ratio_sgs 0.0 -trim_len_edge 0 -ext_len_edge 19 -indel_balance_factor_sgs 0.94 -min_count_ratio_skip 0.85 -max_len_kmer 84 -min_len_inter_kmer 9 -max_count_kmer 44	random	936	78	20	3	1037
NextPolish	-min_map_quality 50 -max_ins_fold_sgs 2 -max_clip_ratio_sgs 0.07 -trim_len_edge 1 -ext_len_edge 6 -indel_balance_factor_sgs 0.62 -min_count_ratio_skip 0.91 -max_len_kmer 62 -min_len_inter_kmer 6 -max_count_kmer 84	random	946	86	21	3	1056
NextPolish	-min_map_quality 21 -max_ins_fold_sgs 6 -max_clip_ratio_sgs 0.0 -trim_len_edge 0 -ext_len_edge 17 -indel_balance_factor_sgs 0.18 -min_count_ratio_skip 0.97 -max_len_kmer 31 -min_len_inter_kmer 3 -max_count_kmer 88	random	957	91	22	4	1074
NextPolish	-min_map_quality 26 -max_ins_fold_sgs 12 -max_clip_ratio_sgs 0.2 -trim_len_edge 2 -ext_len_edge 1 -indel_balance_factor_sgs 0.23 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 5 -max_count_kmer 67	mutated	601	25	13	0	639
NextPolish	-min_map_quality 21 -max_ins_fold_sgs 7 -max_clip_ratio_sgs 0.1 -trim_len_edge 0 -ext_len_edge 1 -indel_balance_factor_sgs 0.14 -min_count_ratio_skip 0.48 -max_len_kmer 63 -min_len_inter_kmer 2 -max_count_kmer 21	random	567	24	8	0	599
NextPolish	-min_map_quality 22 -max_ins_fold_sgs 12 -max_clip_ratio_sgs 0.14 -trim_len_edge 0 -ext_len_edge 1 -indel_balance_factor_sgs 0.23 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 5 -max_count_kmer 76	mutated	563	23	10	0	596
NextPolish	-min_map_quality 52 -max_ins_fold_sgs 13 -max_clip_ratio_sgs 0.16 -trim_len_edge 6 -ext_len_edge 0 -indel_balance_factor_sgs 0.95 -min_count_ratio_skip 0.51 -max_len_kmer 67 -min_len_inter_kmer 6 -max_count_kmer 29	random	675	36	16	0	727
NextPolish	-min_map_quality 22 -max_ins_fold_sgs 10 -max_clip_ratio_sgs 0.14 -trim_len_edge 0 -ext_len_edge 1 -indel_balance_factor_sgs 0.23 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 5 -max_count_kmer 86	mutated	563	23	10	0	596
NextPolish	-min_map_quality 54 -max_ins_fold_sgs 9 -max_clip_ratio_sgs 0.17 -trim_len_edge 11 -ext_len_edge 7 -indel_balance_factor_sgs 0.67 -min_count_ratio_skip 0.92 -max_len_kmer 20 -min_len_inter_kmer 7 -max_count_kmer 95	random	913	76	20	3	1012
NextPolish	-min_map_quality 22 -max_ins_fold_sgs 8 -max_clip_ratio_sgs 0.14 -trim_len_edge 0 -ext_len_edge 1 -indel_balance_factor_sgs 0.23 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 5 -max_count_kmer 86	mutated	563	23	10	0	596
NextPolish	-min_map_quality 14 -max_ins_fold_sgs 7 -max_clip_ratio_sgs 0.21 -trim_len_edge 25 -ext_len_edge 0 -indel_balance_factor_sgs 0.41 -min_count_ratio_skip 0.84 -max_len_kmer 49 -min_len_inter_kmer 8 -max_count_kmer 45	random	902	82	21	4	1009
NextPolish	-min_map_quality 22 -max_ins_fold_sgs 10 -max_clip_ratio_sgs 0.14 -trim_len_edge 0 -ext_len_edge 1 -indel_balance_factor_sgs 0.19 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 5 -max_count_kmer 86	mutated	563	23	10	0	596
NextPolish	-min_map_quality 25 -max_ins_fold_sgs 3 -max_clip_ratio_sgs 0.0 -trim_len_edge 10 -ext_len_edge 8 -indel_balance_factor_sgs 0.81 -min_count_ratio_skip 0.91 -max_len_kmer 33 -min_len_inter_kmer 10 -max_count_kmer 27	random	917	80	19	3	1019
NextPolish	-min_map_quality 22 -max_ins_fold_sgs 10 -max_clip_ratio_sgs 0.14 -trim_len_edge 0 -ext_len_edge 1 -indel_balance_factor_sgs 0.12 -min_count_ratio_skip 0.53 -max_len_kmer 68 -min_len_inter_kmer 5 -max_count_kmer 86	mutated	563	23	10	0	596
NextPolish	-min_map_quality 49 -max_ins_fold_sgs 13 -max_clip_ratio_sgs 0.0 -trim_len_edge 4 -ext_len_edge 0 -indel_balance_factor_sgs 0.59 -min_count_ratio_skip 0.73 -max_len_kmer 98 -min_len_inter_kmer 3 -max_count_kmer 69	random	843	58	18	0	919
Pilon	--fix all --flank 10 --K 47 --mindepth 0.1 --minmq 0 --minqual 0	defaults	154	272	5	347	778
Pilon	--fix bases --flank 10 --K 47 --mindepth 0.1 --minmq 0 --minqual 0	bases	16	9	5	0	30
Pilon	--fix bases --flank 13 --K 81 --mindepth 0.18 --minmq 55 --minqual 36	random	18	18	17	17	70
Pilon	--fix bases --flank 10 --K 49 --mindepth 0.11 --minmq 0 --minqual 0	mutated	16	9	5	0	30
Pilon	--fix bases --flank 13 --K 83 --mindepth 4 --minmq 25 --minqual 26 --nostrays	random	16	8	3	1	28
Pilon	--fix bases --flank 13 --K 83 --mindepth 3 --minmq 25 --minqual 26	mutated	13	8	3	1	25
Pilon	--fix all --flank 0 --K 15 --mindepth 13 --minmq 45 --minqual 9	random	1143	2418	10	653	4224
Pilon	--fix bases --flank 13 --K 81 --mindepth 3 --minmq 25 --minqual 26	mutated	13	8	3	1	25
Pilon	--fix bases --flank 13 --K 13 --mindepth 3 --minmq 0 --minqual 33	random	13	8	3	0	24
Pilon	--fix bases --flank 11 --K 15 --mindepth 3 --minmq 0 --minqual 33	mutated	12	8	3	0	23
Pilon	--fix all --flank 4 --K 73 --mindepth 0.34 --minmq 42 --minqual 30	random	14	8	3	1	26
Pilon	--fix all --flank 11 --K 15 --mindepth 3 --minmq 0 --minqual 35	mutated	17	18	17	17	69
Pilon	--fix all --flank 10 --K 19 --mindepth 0.45 --minmq 58 --minqual 16 --nostrays	random	15	1823	153	914	2905
Pilon	--fix bases --flank 11 --K 15 --mindepth 3 --minmq 0 --minqual 29	mutated	12	8	3	0	23
Pilon	--fix bases --flank 4 --K 93 --mindepth 0.43 --minmq 28 --minqual 14 --nostrays	random	14	8	3	4	29
Pilon	--fix bases --flank 1 --K 85 --mindepth 0.89 --minmq 55 --minqual 22 --nostrays	random	14	10	11	11	46
Pilon	--fix bases --flank 11 --K 15 --mindepth 3 --minmq 1 --minqual 29	mutated	12	7	3	0	22
Pilon	--fix bases --flank 6 --K 55 --mindepth 0.61 --minmq 13 --minqual 39 --nostrays	random	17	18	18	17	70
Pilon	--fix bases --flank 11 --K 17 --mindepth 3 --minmq 2 --minqual 29	mutated	12	7	3	0	22
Pilon	--fix all --flank 14 --K 83 --mindepth 3 --minmq 24 --minqual 31 --nostrays	random	13	8	3	0	24
Pilon	--fix bases --flank 14 --K 19 --mindepth 3 --minmq 7 --minqual 29	mutated	13	8	3	0	24
Pilon	--fix all --flank 4 --K 11 --mindepth 0.14 --minmq 33 --minqual 13 --nostrays	random	56328	56155	10827	1703	125013
Pilon	--fix bases --flank 11 --K 15 --mindepth 3 --minmq 2 --minqual 29	mutated	12	7	3	0	22
Pilon	--fix bases --flank 1 --K 45 --mindepth 8 --minmq 12 --minqual 13	random	17	10	4	2	33
Pilon	--fix bases --flank 11 --K 13 --mindepth 3 --minmq 11 --minqual 29	mutated	12	7	3	0	22
Pilon	--fix bases --flank 7 --K 79 --mindepth 0.94 --minmq 57 --minqual 9	random	14	12	10	11	47
Pilon	--fix bases --flank 11 --K 13 --mindepth 3 --minmq 11 --minqual 34	mutated	12	7	3	0	22
Pilon	--fix all --flank 8 --K 19 --mindepth 0.79 --minmq 22 --minqual 12 --nostrays	random	14	159	732	573	1478
Pilon	--fix bases --flank 11 --K 13 --mindepth 3 --minmq 4 --minqual 38	mutated	17	18	17	17	69
Pilon	--fix all --flank 1 --K 89 --mindepth 0.39 --minmq 50 --minqual 10	random	14	8	3	139	164
Pilon	--fix bases --flank 9 --K 13 --mindepth 3 --minmq 3 --minqual 33	mutated	12	7	3	0	22
Pilon	--fix bases --flank 14 --K 55 --mindepth 24 --minmq 15 --minqual 36 --nostrays	random	18	18	18	18	72
Pilon	--fix all --flank 11 --K 91 --mindepth 11 --minmq 31 --minqual 12	random	18	14	10	8	50
Pilon	--fix bases --flank 9 --K 13 --mindepth 3 --minmq 2 --minqual 33	mutated	12	7	3	0	22
Pilon	--fix all --flank 11 --K 11 --mindepth 12 --minmq 15 --minqual 15 --nostrays	random	4035	101746	13369	1035	120185
Pilon	--fix bases --flank 8 --K 13 --mindepth 3 --minmq 5 --minqual 33	mutated	12	7	3	0	22
Pilon	--fix bases --flank 6 --K 13 --mindepth 10 --minmq 48 --minqual 4	random	17	13	9	3	42
Pilon	--fix bases --flank 8 --K 13 --mindepth 4 --minmq 5 --minqual 33	mutated	14	8	3	0	25
Pilon	--fix bases --flank 19 --K 15 --mindepth 0.03 --minmq 11 --minqual 25	random	16	10	3	2	31
Pilon	--fix bases --flank 10 --K 13 --mindepth 2 --minmq 5 --minqual 32	mutated	13	6	3	0	22
Pilon	--fix all --flank 16 --K 31 --mindepth 2 --minmq 10 --minqual 19 --nostrays	random	15	1821	350	0	2186
Pilon	--fix bases --flank 10 --K 13 --mindepth 2 --minmq 5 --minqual 33	mutated	13	6	3	0	22
Pilon	--fix bases --flank 19 --K 25 --mindepth 7 --minmq 8 --minqual 3	random	17	11	6	4	38
Pilon	--fix bases --flank 10 --K 13 --mindepth 2 --minmq 5 --minqual 36	mutated	17	18	17	17	69
Pilon	--fix bases --flank 3 --K 13 --mindepth 10 --minmq 21 --minqual 30	random	17	14	10	5	46
Pilon	--fix all --flank 5 --K 25 --mindepth 0.44 --minmq 33 --minqual 32	random	14	8	4	142	168
Pilon	--fix bases --flank 1 --K 51 --mindepth 0.01 --minmq 43 --minqual 16 --nostrays	random	14	8	3	0	25
Pilon	--fix bases --flank 10 --K 13 --mindepth 1 --minmq 5 --minqual 33	mutated	46	15	7	0	68
Pilon	--fix bases --flank 16 --K 95 --mindepth 5 --minmq 41 --minqual 34	random	16	10	4	3	33
Pilon	--fix bases --flank 10 --K 15 --mindepth 2 --minmq 10 --minqual 33	mutated	13	6	3	0	22
Pilon	--fix all --flank 11 --K 17 --mindepth 0.85 --minmq 46 --minqual 12	random	15	160	733	574	1482
Pilon	--fix all --flank 9 --K 15 --mindepth 2 --minmq 10 --minqual 36	mutated	17	18	17	17	69
Pilon	--fix bases --flank 18 --K 83 --mindepth 8 --minmq 24 --minqual 34 --nostrays	random	18	15	11	5	49
Pilon	--fix bases --flank 10 --K 15 --mindepth 3 --minmq 10 --minqual 33	mutated	12	7	3	0	22
Pilon	--fix bases --flank 11 --K 61 --mindepth 0.25 --minmq 52 --minqual 31	random	15	8	3	2	28
Pilon	--fix all --flank 18 --K 87 --mindepth 0.98 --minmq 57 --minqual 29 --nostrays	random	16	14	13	15	58
Pilon	--fix all --flank 10 --K 15 --mindepth 4 --minmq 10 --minqual 33	mutated	14	5832	4055	4609	14510
Pilon	--fix all --flank 3 --K 57 --mindepth 0.7 --minmq 6 --minqual 18	random	14	8	8	147	177
Pilon	--fix bases --flank 10 --K 95 --mindepth 5 --minmq 54 --minqual 13	random	15	8	3	1	27
Pilon	--fix bases --flank 11 --K 15 --mindepth 2 --minmq 12 --minqual 33	mutated	12	6	3	0	21
Pilon	--fix all --flank 18 --K 83 --mindepth 0.56 --minmq 24 --minqual 37	random	18	18	17	17	70
Pilon	--fix bases --flank 6 --K 73 --mindepth 0.87 --minmq 60 --minqual 3 --nostrays	random	14	11	10	10	45
